2022 Federal Election Polling Places [Event:27966 Phase:FinalResults Generated:2022-07-19T10:31:27 Cycle:06578790-03c6-4cf4-b786-103cfb915abd Created:2022-07-19T10:24:10 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.9.9.0]
State,DivisionID,DivisionNm,PollingPlaceID,PollingPlaceTypeID,PollingPlaceNm,PremisesNm,PremisesAddress1,PremisesAddress2,PremisesAddress3,PremisesSuburb,PremisesStateAb,PremisesPostCode,Latitude,Longitude
VIC,223,La Trobe,47818,1,Pakenham Shearwater,Pakenham Lakeside Primary School,Lakeside Primary School,23 Shearwater Dr,,PAKENHAM,VIC,3810,-38.0685786720645,145.440186425364
VIC,223,La Trobe,65897,1,Pakenham Springs,Pakenham Springs Primary School,5 Livingstone Bvd,,,PAKENHAM,VIC,3810,-38.0851121242261,145.469452248384
VIC,223,La Trobe,31495,1,Pakenham Upper,Pakenham Upper Public Hall,285 Bourkes Creek Rd,,,PAKENHAM UPPER,VIC,3810,-38.01017742,145.51094507
VIC,223,La Trobe,83651,1,Pakenham West,Pakenham Consolidated Primary School,Pakenham Consolidated School,2 Rundell Way,,PAKENHAM,VIC,3810,-38.0666485737894,145.464870501266
VIC,223,La Trobe,4433,1,Tynong,Tynong Public Hall,18 Railway Ave,,,TYNONG,VIC,3813,-38.0843658,145.6253189
VIC,223,La Trobe,105021,5,Warragul LA TROBE PPVC,St Paul's Old Year 9 Centre,57 Sutton St,,,WARRAGUL,VIC,3820,-38.1510228572615,145.926634230891
VIC,222,Lalor,4241,1,Bellbridge,Bellbridge Primary School,120 Bellbridge Dr,,,HOPPERS CROSSING,VIC,3029,-37.8700884306639,144.711092674417
VIC,222,Lalor,31055,1,Cambridge,Cambridge Primary School,29 Carruthers Dr,,,HOPPERS CROSSING,VIC,3029,-37.86741,144.67579
VIC,222,Lalor,82873,1,Davis Creek,Davis Creek Primary School,65 Wootten Rd,,,TARNEIT,VIC,3029,-37.85585,144.66012
VIC,222,Lalor,31056,1,Derrimut Heath,Baden Powell College (Derrimut Campus),35 Sycamore St,,,HOPPERS CROSSING,VIC,3029,-37.85934,144.6913
VIC,222,Lalor,108647,5,EAV COVID19 Lalor PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,222,Lalor,65507,5,EAV Lalor PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,222,Lalor,4260,1,Galvin Park,Wyndham Central College,101 Shaws Rd,,,WERRIBEE,VIC,3030,-37.88874,144.65415
VIC,222,Lalor,8894,1,Glenorden,Wyndham Park Primary School,59-77 Kookaburra Ave,,,WERRIBEE,VIC,3030,-37.88442,144.67715
VIC,222,Lalor,65525,5,Hoppers Crossing LALOR PPVC,Unit 4 419-425 Old Geelong Road,,,,HOPPERS CROSSING,VIC,3029,-37.8688278758274,144.729604354049
VIC,222,Lalor,4262,1,Iramoo,Iramoo Primary School,261-269 McGrath Rd,,,WYNDHAM VALE,VIC,3024,-37.89571,144.62833
VIC,222,Lalor,4249,1,Little River,Little River Primary School,21 Flinders St,,,LITTLE RIVER,VIC,3211,-37.96496,144.50052
VIC,222,Lalor,47816,1,Manor Lakes,Manor Lakes Prep - 12 College,2-50 Minindee Rd,,,MANOR LAKES,VIC,3024,-37.87368,144.60228
VIC,222,Lalor,8895,1,Manorvale,Manorvale Primary School,232-246 Greaves St North,,,WERRIBEE,VIC,3030,-37.89353,144.64371
VIC,222,Lalor,108370,5,Melbourne LALOR PPVC,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,222,Lalor,4253,1,Mossfiel,Hoppers Crossing Secondary College,2 Fraser St,,,HOPPERS CROSSING,VIC,3029,-37.87014,144.69618
VIC,222,Lalor,92487,1,Point Cook West (Lalor),Point Cook College,18-50 Ponsford Dr,,,POINT COOK,VIC,3030,-37.89427,144.72468
VIC,222,Lalor,108478,2,Special Hospital Team 1,Glendale Aged Care,265 Heaths Rd,,,WERRIBEE,VIC,3030,-37.8772103184478,144.677486079513
VIC,222,Lalor,47823,1,Tarneit,Baden Powell College (Tarneit Campus),81 Baden Powell Dr,,,TARNEIT,VIC,3029,-37.84207,144.69486
VIC,222,Lalor,65866,1,Tarneit Central,Tarneit P-9 College,Tarneit P-9 College,21-23 Brinbrook St,,TARNEIT,VIC,3029,-37.83603,144.67946
VIC,222,Lalor,82872,1,Tarneit West,Tarneit Rise Primary School,51-71 Hummingbird Bvd,,,TARNEIT,VIC,3029,-37.83682,144.66554
VIC,222,Lalor,31621,1,The Grange,The Grange P-12 College (Deloraine Campus),30 Deloraine Dr,,,HOPPERS CROSSING,VIC,3029,-37.85724,144.67461
VIC,222,Lalor,83023,1,Thomas Carr,Thomas Carr College,35 Thomas Carr Dr,,,TARNEIT,VIC,3029,-37.84736,144.70083
VIC,222,Lalor,31622,1,Thomas Chirnside,Thomas Chirnside Primary School,Thomas Chirnside Primary School,85-95 Walls Rd,,WERRIBEE,VIC,3030,-37.90335,144.63747
VIC,222,Lalor,104940,5,Truganina LALOR PPVC,Unit 4/383 Boundary Road,,,,TRUGANINA,VIC,3029,-37.81226916,144.76387455
VIC,222,Lalor,64640,1,Truganina South (Lalor),Truganina South Primary School,3-19 Parkvista Dr,,,TRUGANINA,VIC,3029,-37.86444,144.7256
VIC,222,Lalor,4258,1,Werribee,Kelly Park Centre,2B Synnot St,,,WERRIBEE,VIC,3030,-37.9008,144.6646
VIC,222,Lalor,4259,1,Werribee Central,Werribee Primary School,2 Deutgam St,,,WERRIBEE,VIC,3030,-37.90656,144.6588
VIC,222,Lalor,83864,1,Werribee East,Werribee Secondary College,45 Duncans Rd,,,WERRIBEE,VIC,3030,-37.90596,144.66934
VIC,222,Lalor,31959,5,Werribee PPVC,Werribee Masonic Centre,223 Watton St,,,WERRIBEE,VIC,3030,-37.9061272969895,144.653104070675
VIC,222,Lalor,4261,1,Werribee South,Warringa Park School (Cayleys Road Campus),10 Cayleys Road,,,WERRIBEE SOUTH,VIC,3030,-37.95023,144.68689
VIC,222,Lalor,31623,1,Westgrove,Westgrove Primary School,37A Thames Blvd,,,WERRIBEE,VIC,3030,-37.87839,144.65861
VIC,222,Lalor,4264,1,Woodville,Warringa Park School (Warringa Crescent Campus),81-85 Warringa Crescent,,,HOPPERS CROSSING,VIC,3029,-37.88425,144.68686
VIC,222,Lalor,97675,1,Wyndham South,Riverwalk Primary School,56 Timbarra Dr,,,WERRIBEE,VIC,3030,-37.92177,144.63913
VIC,222,Lalor,83024,1,Wyndham Vale,Wyndham Christian College,418-438 Ballan Rd,,,WYNDHAM VALE,VIC,3024,-37.876,144.61838
VIC,222,Lalor,65874,1,Wyndham Vale South,Wyndham Vale Primary School,85 Ribblesdale Ave,,,WYNDHAM VALE,VIC,3024,-37.89565,144.60958
VIC,322,Macnamara,82955,1,Albert Park,Deaf Children Australia,597 St Kilda Rd,,,MELBOURNE,VIC,3004,-37.8496876,144.9820208
VIC,322,Macnamara,4682,1,Alfred Square,Christ Church Community Centre,14 Acland St,,,ST KILDA,VIC,3182,-37.864,144.976
VIC,322,Macnamara,3880,1,Balaclava,St Kilda Police & Citizens Youth Club,179 Inkerman St,,,ST KILDA,VIC,3182,-37.8652148395072,144.989095926544
VIC,322,Macnamara,4657,1,Bridport,South Melbourne Park Primary School,29A Albert Road Dr South,,,ALBERT PARK,VIC,3206,-37.84051,144.962619
VIC,322,Macnamara,97855,5,Brighton MACNAMARA PPVC,St Stephen's Church Hall,111 North Rd,(Access via Cochrane St),,BRIGHTON,VIC,3186,-37.8987028404387,144.999670921053
VIC,322,Macnamara,3924,1,Caulfield,Caulfield Presbyterian Church Hall,1 Neerim Rd,,,CAULFIELD,VIC,3162,-37.8852939236657,145.029409937075
VIC,322,Macnamara,3926,1,Caulfield East,Glen Eira College,76 Booran Rd,,,CAULFIELD EAST,VIC,3145,-37.8852,145.038
VIC,322,Macnamara,3928,1,Caulfield North,Caulfield Indonesian Uniting Church Hall,158 Balaclava Rd,,,CAULFIELD NORTH,VIC,3161,-37.8717791,145.0194776
VIC,322,Macnamara,104685,1,Caulfield South Central (Macnamara),Caulfield Primary School,724 Glen Huntly Rd,,,CAULFIELD SOUTH,VIC,3162,-37.8868537417825,145.020345988746
VIC,322,Macnamara,3929,1,Caulfield Upper,Caulfield Junior College,Caulfield Junior College,186 Balaclava Rd,,CAULFIELD NORTH,VIC,3161,-37.8714861,145.02196426
VIC,322,Macnamara,4656,1,Duggan,Betty Day Centre,67 Argyle St,,,ST KILDA,VIC,3182,-37.8628550059552,144.987080781616
VIC,322,Macnamara,108672,5,EAV COVID19 Macnamara PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,322,Macnamara,65427,5,EAV Macnamara PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,322,Macnamara,104661,1,Elsternwick (Macnamara),Uniting Church Hall Elsternwick,567 Glen Huntly Rd,,,ELSTERNWICK,VIC,3185,-37.8853459112071,145.012090780348
VIC,322,Macnamara,4661,1,Elwood,St Columba's Primary School Elwood,St Columbas Primary School,24 Glen Huntly Rd,,ELWOOD,VIC,3184,-37.8821486345373,144.981417960644
VIC,322,Macnamara,97439,1,Elwood Central,Elwood College,Elwood Secondary College,101 Glen Huntly Rd,,ELWOOD,VIC,3184,-37.8823039392726,144.984899998845
VIC,322,Macnamara,4662,1,Elwood North,Elwood Primary School,Elwood Primary School,49 Scott St,,ELWOOD,VIC,3184,-37.88156971,144.98872572
VIC,322,Macnamara,4663,1,Emerald Hill,"Old School Hall, St Peter & Paul's Church",cnr Montague and Bank Sts,,,SOUTH MELBOURNE,VIC,3207,-37.8359,144.954
VIC,322,Macnamara,4655,1,Fawkner Park (Macnamara),St Martins Hall,120 Millswyn St,,,SOUTH YARRA,VIC,3141,-37.83450839,144.98093715
VIC,322,Macnamara,4669,1,Kerferd,Middle Park Primary School,194 Richardson St,,,MIDDLE PARK,VIC,3206,-37.8477904772737,144.958017763844
VIC,322,Macnamara,65659,5,Malvern MACNAMARA PPVC,St George's Anglican Church,296 Glenferrie Rd,,,MALVERN,VIC,3144,-37.8551122122298,145.029730190579
VIC,322,Macnamara,32038,1,Melbourne (Macnamara),Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,322,Macnamara,58641,5,Melbourne MACNAMARA PPVC,Melbourne Convention and Exhibition Centre,"Door 10, Halls 19 & 20",1 Convention Centre Pl,,SOUTH WHARF,VIC,3006,-37.825282,144.95182
VIC,322,Macnamara,4670,1,Middle Park,Middle Park Community Centre,Preschool Association Middle Park In,254-256 Richardson St,,MIDDLE PARK,VIC,3206,-37.8498382,144.9619369
VIC,322,Macnamara,4672,1,Port Melbourne,Liardet Hall (Southport Community Centre),Liardet Street Community Centre,154 Liardet St,,PORT MELBOURNE,VIC,3207,-37.837931,144.94158008
VIC,322,Macnamara,83608,1,Port Melbourne Beach,Albert Park College Environmental Arts Hub,Albert Park Secondary College,40 Bay St,,PORT MELBOURNE,VIC,3207,-37.842451,144.939114
VIC,322,Macnamara,4665,1,Port Melbourne West,Port Melbourne Primary School,415 Graham St,,,PORT MELBOURNE,VIC,3207,-37.8350782255516,144.933949839408
VIC,322,Macnamara,92602,1,Prahran (Macnamara),Grattan Gardens Community Centre,40 Grattan St,,,PRAHRAN,VIC,3181,-37.8480518195594,144.99141128801
VIC,322,Macnamara,92603,1,Prahran East (Macnamara),Prahran High School,138 High St,,,WINDSOR,VIC,3181,-37.85175013,144.99134379
VIC,322,Macnamara,3879,1,Ripponlea,Ripponlea Primary School,25 Carrington Gr,,,ST KILDA EAST,VIC,3183,-37.8745351436264,145.004897340139
VIC,322,Macnamara,4681,1,St Kilda,St Kilda Primary School,2B Brighton Road,,,ST KILDA,VIC,3182,-37.8701609184875,144.98897317791
VIC,322,Macnamara,11763,5,St Kilda MACNAMARA PPVC,Deaf Children Australia,597 St Kilda Rd,,,MELBOURNE,VIC,3004,-37.8496876,144.9820208
VIC,322,Macnamara,4683,1,St Kilda North (Macnamara),St Mary's Parish Hall,208 Dandenong Rd,,,ST KILDA EAST,VIC,3183,-37.8586705499629,144.996344005996
VIC,322,Macnamara,4684,1,St Kilda Park,St Kilda Park Primary School,68 Fitzroy St,,,ST KILDA,VIC,3182,-37.8576013486685,144.977529179384
VIC,322,Macnamara,4685,1,St Kilda West,St Kilda Town Hall,99A Carlisle St,,,ST KILDA,VIC,3182,-37.86863553,144.98796171
VIC,322,Macnamara,4686,1,Sandridge,Fishermans Bend Community Centre,10 Centre Ave,,,PORT MELBOURNE,VIC,3207,-37.836752834643,144.920475941569
VIC,322,Macnamara,36435,1,Southbank,Victorian College of the Arts Secondary School,57 Miles St,,,SOUTHBANK,VIC,3006,-37.8282034416863,144.964905884656
VIC,322,Macnamara,108357,1,Southbank North,"The Octagon, University of Melbourne Southbank Campus",50 Dodds Street,,,Southbank,VIC,3006,-37.825434,144.968349
VIC,322,Macnamara,4687,1,South Melbourne,South Melbourne Community Centre,1 Ferrars Pl,,,SOUTH MELBOURNE,VIC,3205,-37.8367804615117,144.957715446558
VIC,322,Macnamara,97465,5,South Yarra MACNAMARA PPVC,South Yarra Community Baptist Church,12 Surrey Rd,,,SOUTH YARRA,VIC,3141,-37.8461042000248,144.998382847011
VIC,322,Macnamara,108323,1,Windsor (Macnamara),Windsor Primary School,12 Hornby St,,,WINDSOR,VIC,3181,-37.857235991033,144.995731420866
VIC,224,Mallee,4934,1,Apsley,Apsley Hall,62 Wallace St,,,APSLEY,VIC,3319,-36.9679699880583,141.08226364681
VIC,224,Mallee,105179,5,Ararat MALLEE PPVC,St Mary's Ararat Parish Hall,Catholic Church and Presbytery,304 Barkly St,,ARARAT,VIC,3377,-37.2847059242147,142.938740000168
VIC,224,Mallee,3125,1,Avoca,Avoca RSL Memorial Hall,157 High St,,,AVOCA,VIC,3467,-37.085,143.473
VIC,224,Mallee,3126,1,Bealiba,Bealiba Primary School,9 Grant St,,,BEALIBA,VIC,3475,-36.7898451786635,143.55166406301
VIC,224,Mallee,98131,5,Bendigo MALLEE PPVC,47 Mitchell St,,,,BENDIGO,VIC,3550,-36.76081459,144.28033788
VIC,224,Mallee,4452,1,Beulah,Beulah Memorial Hall,70 Phillips St,,,BEULAH,VIC,3395,-35.9384506652612,142.420783549156
VIC,224,Mallee,4453,1,Beverford,Beverford District Primary School,20 School Rd,,,BEVERFORD,VIC,3590,-35.2327,143.479
VIC,224,Mallee,4454,1,Birchip,Birchip Public Hall,81 Cumming Ave,,,BIRCHIP,VIC,3483,-35.9808352947252,142.917226414056
VIC,224,Mallee,4726,1,Boort,Boort Resource & Information Centre (BRIC),119-121 Godfrey St,,,BOORT,VIC,3537,-36.116456,143.7264055
VIC,224,Mallee,3137,1,Bridgewater,Bridgewater Memorial Hall,39-41 Eldon St,,,BRIDGEWATER ON LODDON,VIC,3516,-36.6027950023527,143.944542245434
VIC,224,Mallee,4460,1,Cabarita,The Lake School,225 Seventeenth St,,,CABARITA,VIC,3505,-34.20554,142.0932
VIC,224,Mallee,4729,1,Calivil,Calivil Public Hall,517 Prairie West Rd,,,CALIVIL,VIC,3573,-36.2989757486693,144.072735284145
VIC,224,Mallee,4462,1,Cardross,Cardross Primary School,415 Dairtnunk Ave,,,CARDROSS,VIC,3496,-34.2879729987833,142.144684222776
VIC,224,Mallee,3266,1,Carisbrook,Carisbrook Primary School,2 Camp St,,,CARISBROOK,VIC,3464,-37.0517552,143.8141327
VIC,224,Mallee,3143,1,Charlton,Charlton Senior Citizens Centre,1 High St,,,CHARLTON,VIC,3525,-36.267306022722,143.348118006749
VIC,224,Mallee,4730,1,Cohuna,Cohuna Memorial Hall,21 King Edward St,,,COHUNA,VIC,3568,-35.8106398551774,144.221389117968
VIC,224,Mallee,3145,1,Concongella,Concongella Primary School,61 Concongella School Rd,,,CONCONGELLA,VIC,3384,-37.0494187,142.8223733
VIC,224,Mallee,4472,1,Dimboola,Dimboola Uniting Church,17-19 Normanby St,,,DIMBOOLA,VIC,3414,-36.4511547260241,142.026228030063
VIC,224,Mallee,4736,1,Dingee,Dingee Memorial Hall,28 Mack Street,,,DINGEE,VIC,3571,-36.3685,144.232
VIC,224,Mallee,3147,1,Donald,Donald Senior Citizens Centre,4 Hammill St,,,DONALD,VIC,3480,-36.3687525810613,142.98173256802
VIC,224,Mallee,3148,1,Dunolly,Dunolly Senior Citizens Centre,21 Bull St,,,DUNOLLY,VIC,3472,-36.8582224,143.7318713
VIC,224,Mallee,108607,5,EAV COVID19 Mallee PPVC,AEC National EAV2 Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27721071,149.13102137
VIC,224,Mallee,65643,5,EAV Mallee PPVC,AEC National EAV Centre,10 Mort St,,,CANBERRA,ACT,2601,-35.27731412,149.13122656
VIC,224,Mallee,4976,1,Edenhope,Edenhope Community Centre,76 Elizabeth St,,,EDENHOPE,VIC,3318,-37.03611,141.29543
VIC,224,Mallee,4478,1,Goroke,Goroke Memorial Hall,27 Main St,,,GOROKE,VIC,3412,-36.7177788273223,141.474358790501
VIC,224,Mallee,3158,1,Great Western,Great Western Primary School,45-49 Stephenson St,,,GREAT WESTERN,VIC,3374,-37.1485,142.851
VIC,224,Mallee,3159,1,Halls Gap,Halls Gap Primary School,10-14 School Rd,,,HALLS GAP,VIC,3381,-37.1373329,142.517886
VIC,224,Mallee,4989,1,Harrow,Harrow RSL Hall,27 Blair St,,,HARROW,VIC,3317,-37.1665140764803,141.592368952618
VIC,224,Mallee,4481,1,Haven,Haven Primary School,4362 Henty Hwy,,,HAVEN,VIC,3401,-36.758164,142.194158
VIC,224,Mallee,4482,1,Hopetoun,Hopetoun Senior Citizens Rooms,20 Dennys St,,,HOPETOUN,VIC,3396,-35.7289820106804,142.364517126554
VIC,224,Mallee,4483,1,Horsham,Horsham Masonic Hall,27 Urquhart St,,,HORSHAM,VIC,3400,-36.7148,142.2028
VIC,224,Mallee,4568,1,Horsham East,Horsham CWA Hall,37 McPherson St,,,HORSHAM,VIC,3400,-36.7133,142.205
VIC,224,Mallee,4484,1,Horsham North,Horsham Primary School (Rasmussen Campus),2b Rasmussen Rd,,,HORSHAM,VIC,3400,-36.6970929676595,142.20480016866
VIC,224,Mallee,31599,5,Horsham PPVC,Anglican Church Hall,10 Andrew St,,,HORSHAM,VIC,3400,-36.7108760374515,142.199634528323
VIC,224,Mallee,4485,1,Horsham West,Horsham West Primary School,24 Hillary St,,,HORSHAM,VIC,3400,-36.717446,142.180008
VIC,224,Mallee,3161,1,Inglewood,Inglewood Primary School,77 Sullivan St,,,INGLEWOOD,VIC,3517,-36.5738737,143.8704055
VIC,224,Mallee,4486,1,Irymple,Irymple Multi Cultural Senior Citizen Rooms,2128 Fifteenth St,,,IRYMPLE,VIC,3498,-34.2340273997839,142.168654813518
VIC,224,Mallee,4487,1,Jeparit,Jeparit Kindergarten,9 Hindmarsh St,,,JEPARIT,VIC,3423,-36.1436,141.988
VIC,224,Mallee,4489,1,Kaniva,Kaniva Wesley Hall,20 Baker St,,,KANIVA,VIC,3419,-36.3782795227459,141.2408759777
VIC,224,Mallee,4759,1,Kerang,Kerang Primary School,79 Victoria St,,,KERANG,VIC,3579,-35.7323669352701,143.921045564081
VIC,224,Mallee,4760,1,Kerang North,Kerang North Technical High School,48 Murray St,,,KERANG,VIC,3579,-35.7253,143.914
VIC,224,Mallee,4764,1,Koondrook,Barook Senior Citizens,2 Station St,,,KOONDROOK,VIC,3580,-35.64141,144.13029
VIC,224,Mallee,4496,1,Koorlong,Koorlong Primary School,3645 Benetook Ave,,,KOORLONG,VIC,3501,-34.2782791353626,142.085184182728
VIC,224,Mallee,4498,1,Lake Boga,Lake Boga Community Centre,21 Lalbert Rd,,,LAKE BOGA,VIC,3584,-35.4643944851092,143.630313936246
VIC,224,Mallee,4772,1,Lake Charm,Lake Charm Mechanics Hall,1909 Murray Valley Hwy,,,LAKE CHARM,VIC,3581,-35.6090967268956,143.802162595023
VIC,224,Mallee,3169,1,Landsborough,Landsborough Public Hall,29 Burke St,,,LANDSBOROUGH,VIC,3384,-37.0088665642918,143.134011492755
VIC,224,Mallee,4776,1,Leitchville,Leitchville Primary School,2-4 Hawken St,,,LEITCHVILLE,VIC,3567,-35.908864421093,144.302146245205
VIC,224,Mallee,4504,1,Manangatang,Manangatang Public Hall,75 Wattle St,,,MANANGATANG,VIC,3546,-35.0512630166614,142.882682552697
VIC,224,Mallee,3178,1,Maryborough,Tren DuBourg Hall,cnr Neill St & Campbell St,,,MARYBOROUGH,VIC,3465,-37.0456122,143.7364763
VIC,224,Mallee,3179,1,Maryborough East,St Augustine's Parish Primary School,58 Burke St,,,MARYBOROUGH,VIC,3465,-37.052091,143.737408
VIC,224,Mallee,83695,5,Maryborough PPVC,Tren Du Bourg Hall,cnr Neill St & Campbell St,,,MARYBOROUGH,VIC,3465,-37.0456122,143.7364763
VIC,224,Mallee,4505,1,Merbein,Merbein Community Hub,11 Main Ave North,,,MERBEIN,VIC,3505,-34.1679038,142.0585905
VIC,224,Mallee,4509,1,Mildura,Mildura - Salvation Army Church Hall,cnr Fourteenth St & Etiwanda Ave,,,MILDURA,VIC,3500,-34.2063,142.156
VIC,224,Mallee,11892,1,Mildura City Central,Mildura Senior Citizens Club,cnr Tenth St & Langtree Ave,129 Tenth Street,,MILDURA,VIC,3500,-34.1870446,142.158494
VIC,224,Mallee,4511,1,Mildura Deakin,Mildura Deakin-Chaffey Secondary College,261-289 Deakin Ave,,,MILDURA,VIC,3500,-34.1960813,142.1486781
VIC,224,Mallee,38298,5,Mildura MALLEE PPVC,116 Eighth St,116 Eighth St,,,MILDURA,VIC,3500,-34.18621888,142.16439229
VIC,224,Mallee,4512,1,Mildura South,Mildura South Primary School,593 Deakin Ave,,,MILDURA,VIC,3500,-34.2137683673121,142.127309271527
VIC,224,Mallee,58622,1,Mildura South West,Mildura South West - Ranfurly Primary School,348-358 Ontario Ave,,,MILDURA,VIC,3500,-34.1930249175224,142.133458802281
VIC,224,Mallee,4513,1,Mildura West,Mildura West Primary School,2 Cypress Ave,,,MILDURA,VIC,3500,-34.18032,142.151519
VIC,224,Mallee,4515,1,Minyip,Minyip Memorial Hall,52 Main St,,,MINYIP,VIC,3392,-36.4601114281902,142.586356875596
VIC,224,Mallee,3180,1,Moonambel,Moonambel Primary School,24 Humffray St,,,MOONAMBEL,VIC,3478,-36.9896167256095,143.320999302805
VIC,224,Mallee,4789,1,Murrabit,Murrabit Group School,61 Browning Ave,,,MURRABIT,VIC,3579,-35.5282,143.95
VIC,224,Mallee,4519,1,Murrayville,Murrayville Service Centre,28-32 Gray St,,,MURRAYVILLE,VIC,3512,-35.2626170025596,141.181432696155
VIC,224,Mallee,4520,1,Murtoa,Murtoa Uniting Church Education Centre,63 McDonald St,,,MURTOA,VIC,3390,-36.6209827524657,142.470733710583
VIC,224,Mallee,4522,1,Nangiloc,Nangiloc-Colignan Primary School,2612 Kulkyne Way,,,NANGILOC,VIC,3494,-34.4740795721639,142.35797768441
VIC,224,Mallee,4524,1,Natimuk,Natimuk Soldiers Memorial Hall,101 Main St,,,NATIMUK,VIC,3409,-36.742705793032,141.940260569432
VIC,224,Mallee,3184,1,Newbridge,Newbridge Public Hall,38 Burke St,,,NEWBRIDGE,VIC,3551,-36.7406630203888,143.900232629243
VIC,224,Mallee,4527,1,Nhill,Nhill Uniting Church Hall,16 Pine St,,,NHILL,VIC,3418,-36.3355730044094,141.648980032937
VIC,224,Mallee,4528,1,Nichols Point,Nichols Point Primary School,110 Koorlong Ave,,,NICHOLS POINT,VIC,3501,-34.2087964815925,142.203485570245
VIC,224,Mallee,4530,1,Nyah,Nyah District Hall,71 Stradbroke Ave,,,NYAH,VIC,3594,-35.1733543,143.3763455
VIC,224,Mallee,4531,1,Nyah West,Nyah District Primary School,53-59 Monash Ave,,,NYAH WEST,VIC,3595,-35.1857942453881,143.342229767898
VIC,224,Mallee,83774,5,Outer Mildura PPVC,No 3 Oval Football Social Rooms,48 Twelfth St,,,MILDURA,VIC,3500,-34.19664067,142.16281877
VIC,224,Mallee,4532,1,Ouyen,Ouyen Senior Citizen Rooms,10 Cooper St,,,OUYEN,VIC,3490,-35.0687,142.316
VIC,224,Mallee,4537,1,Piangil,Piangil Community Centre,8 Beveridge St,,,PIANGIL,VIC,3597,-35.0553066227433,143.313084004391
VIC,224,Mallee,4798,1,Pyramid Hill,Pyramid Hill Senior Citizens Centre,6-10 McKay St,,,PYRAMID HILL,VIC,3575,-36.0538982498982,144.116021271173
VIC,224,Mallee,4799,1,Quambatook,Quambatook Memorial Hall,59 Guthrie St,,,QUAMBATOOK,VIC,3540,-35.8492797507644,143.521046497719
VIC,224,Mallee,4539,1,Rainbow,Rainbow Civic Centre,15 Federal St,,,RAINBOW,VIC,3424,-35.8977479,141.9944774
VIC,224,Mallee,4540,1,Red Cliffs,Red Cliffs RSL Hall,2-10 Jamieson Ave,,,RED CLIFFS,VIC,3496,-34.308608,142.18707
VIC,224,Mallee,4543,1,Robinvale,Robinvale Community Arts Centre,cnr Robin St & McLennan Dr,,,ROBINVALE,VIC,3549,-34.5792616,142.7721512
VIC,224,Mallee,4545,1,Rupanyup,Rupanyup Senior Citizens Centre,21 Dyer St,,,RUPANYUP,VIC,3388,-36.6322,142.629
VIC,224,Mallee,3192,1,St Arnaud,"Stewart Hall, St Arnaud Town Hall",40 Napier St,,,ST ARNAUD,VIC,3478,-36.61541581,143.2575116
VIC,224,Mallee,4546,1,Sea Lake,Sea Lake Uniting Church Hall,32 Mudge St,,,SEA LAKE,VIC,3533,-35.504701,142.853587
VIC,224,Mallee,4802,1,Serpentine,Loddon Shire Offices Serpentine,37 Peppercorn Way,,,SERPENTINE,VIC,3517,-36.4099839030216,143.974070879511
VIC,224,Mallee,108412,2,Special Hospital Team 1,Chaffey Aged Care,Main Ave Nth,,,MERBEIN,VIC,3505,-34.1650949,142.0586212
VIC,224,Mallee,108476,2,Special Hospital Team 2,Eventide Homes Stawell Residential Care,107-109 Patrick St,,,STAWELL,VIC,3380,-37.063898,142.791874
VIC,224,Mallee,3199,1,Stawell,Stawell Senior Citizens Hall,9 Victoria St,,,STAWELL,VIC,3380,-37.05844,142.77724
